caseid,SOCIETY_TRANS_W92,FREECOLL_W92,UNIMMIGCOMM_W92,ECON4_b_W54,F_PARTY_FINAL,FAMSURV2Wc_W50,F_AGECAT,BILLION_W92,ELECT_IMPT3_PRVFR_W92,F_INCOME,INEQ1_W54,GOVPRIORITYb_W54,POLINTOL2_a_W92,GOVPRIORITYd_W54,SATLIFEc_W50,PROG_RNEED_W92,F_RELIG,FAMSURV6_W50,GODMORALIMP_W92,FAMSURV2Mc_W50,WHADVANT_W92,REPRSNTREP_W92,USEXCEPT_W92,ELECT_CONF3_PRVFR_W92,ELECT_CONF3_PRVSUP_W92,F_SEX,GOVPRIORITYf_W54,REPRSNTDEM_W92,ECON1_W54,ECON4_a_W54,F_RACETHNMOD,GOVPRIORITYc_W54,F_EDUCCAT2,RACESURV52MOD_W92,F_IDEO,F_CREGION,CANDEXP_W92,FIN_SIT_W54,FAMSURV1_W50
201801053985.0,C,A,B,C,A,B,B,B,C,D,C,B,C,A,C,C,B,C,C,C,D,B,A,C,D,B,A,D,B,A,E,B,G,B,B,A,C,A,B
201801054058.0,D,D,B,A,C,B,B,C,D,G,A,A,D,C,D,A,K,B,B,B,A,D,A,B,D,A,A,A,B,D,E,C,G,A,A,A,C,C,C
201801054294.0,A,B,B,C,A,C,A,C,A,B,A,A,D,C,B,B,J,A,B,B,B,B,A,C,C,A,A,C,B,A,B,B,B,A,A,A,C,D,B
201801054487.0,E,A,B,D,A,B,D,B,C,B,B,B,D,C,B,B,J,B,B,B,A,B,B,C,C,B,A,D,C,B,B,B,F,C,C,A,D,D,A
201801054626.0,A,C,D,C,B,C,C,C,D,G,C,A,D,B,A,A,H,C,C,C,D,C,A,A,D,A,B,A,C,C,E,B,G,A,B,A,A,D,B
201801054672.0,E,B,B,A,A,C,B,C,D,H,C,C,C,A,B,B,B,C,C,C,B,A,A,C,B,B,B,C,B,D,E,B,D,C,B,A,D,C,B
201801054801.0,C,C,B,D,A,B,B,A,C,G,C,B,C,A,A,B,L,B,B,B,B,B,A,B,C,A,A,C,D,D,B,A,A,B,B,A,D,D,B
201801054864.0,A,C,A,A,A,B,B,C,D,C,C,B,D,B,D,B,J,C,B,B,B,A,C,B,D,B,A,C,C,D,B,A,B,B,B,A,C,C,B
201801054931.0,D,A,A,D,D,A,B,C,D,G,C,C,D,C,A,A,J,A,A,A,B,C,C,D,D,A,B,C,B,A,A,B,A,B,A,A,D,B,C
201801054942.0,D,D,D,D,C,B,B,C,D,E,C,A,B,D,A,A,K,B,B,B,C,B,B,B,D,B,D,B,B,D,E,B,B,C,A,A,A,D,B
201801054990.0,A,C,C,D,A,A,A,A,A,E,C,C,D,A,C,B,H,C,B,B,B,B,C,A,C,A,A,C,D,D,B,A,G,B,C,A,D,D,B
201801055263.0,A,C,A,A,B,B,C,C,C,B,C,C,D,C,B,A,J,B,A,B,B,A,B,B,B,A,A,B,D,A,B,A,F,B,C,A,B,D,C
201801055272.0,C,A,B,C,D,B,B,C,C,E,C,B,C,B,B,A,H,A,D,B,A,A,A,C,C,B,A,A,C,C,B,A,D,D,C,A,C,B,C
201801055279.0,C,B,B,D,A,B,C,C,C,G,A,B,C,A,D,A,J,A,B,B,B,C,A,D,D,B,A,C,C,B,B,C,B,D,C,A,C,D,B
201801055311.0,C,B,A,C,B,B,A,C,C,B,A,C,A,B,A,A,K,C,D,B,D,B,A,A,C,B,B,A,C,D,E,C,F,C,C,A,B,B,B
201801055440.0,A,C,A,B,A,B,C,C,C,F,C,C,D,B,B,B,J,C,B,B,B,A,A,B,B,A,A,C,C,B,B,A,G,D,C,A,C,B,C
201801055724.0,C,A,A,A,D,A,D,C,C,E,B,C,B,D,D,B,J,D,D,A,A,B,A,B,C,B,C,B,B,C,E,C,G,C,C,A,A,C,A
201801056019.0,D,D,B,A,C,A,C,B,D,H,A,A,B,B,A,C,J,B,A,A,C,C,B,B,D,B,A,A,B,A,E,B,B,C,A,A,A,C,B
201801056050.0,E,B,A,C,A,B,B,A,C,H,C,C,D,A,B,A,J,A,C,B,D,A,A,D,B,B,A,C,C,D,E,A,F,C,C,A,B,C,B
201801056118.0,B,C,B,A,A,A,C,C,D,D,B,C,A,B,B,A,J,D,B,B,B,A,B,C,C,B,A,D,D,A,B,A,G,C,C,A,D,D,B
201801056183.0,B,B,A,C,A,B,A,A,C,G,C,C,C,A,A,B,J,B,A,B,A,B,A,D,C,A,A,C,B,C,E,A,B,C,B,A,D,D,B
201801056246.0,A,A,B,A,C,B,C,B,D,G,A,A,B,C,A,A,H,C,C,C,C,C,B,A,D,B,C,A,B,A,E,D,D,B,A,A,C,B,B
201801056300.0,D,D,D,A,C,A,C,A,D,C,A,A,A,D,A,C,K,D,B,A,C,D,B,D,D,B,C,A,B,B,E,C,F,C,C,A,C,B,B
201801056440.0,C,A,A,B,A,C,C,A,B,B,C,C,D,A,B,B,H,C,C,C,B,A,C,C,B,A,A,D,C,B,C,A,G,C,B,A,C,C,C
201801056491.0,B,C,A,D,A,C,B,B,D,D,B,A,D,A,B,C,J,C,B,B,A,C,A,C,D,A,A,C,C,B,B,A,B,D,C,C,D,B,B
201801056738.0,A,C,B,A,A,B,C,C,C,I,C,A,D,A,B,A,J,A,A,B,B,A,A,C,D,A,A,D,B,A,B,A,D,B,C,C,D,C,A
201801057086.0,C,C,B,C,A,B,B,C,D,B,C,C,D,A,A,B,J,A,A,B,A,B,A,C,C,A,A,C,C,A,B,A,G,D,C,C,D,D,B
201801057183.0,A,C,A,D,B,B,B,C,D,G,A,C,D,B,B,B,J,A,B,C,A,C,B,B,C,A,B,B,C,D,B,B,B,C,C,C,C,C,B
201801057292.0,A,B,B,C,A,B,C,C,C,B,C,B,D,B,B,B,J,B,A,B,B,B,B,C,C,A,A,C,C,D,B,A,D,D,B,C,B,D,C
201801057535.0,D,D,D,B,C,A,D,B,D,B,A,A,B,D,D,C,J,D,A,A,C,D,B,A,D,B,B,A,A,B,E,D,B,A,D,C,B,C,A
201801057572.0,C,A,A,B,A,C,B,C,D,E,C,B,C,C,A,B,J,A,A,C,D,B,A,C,C,A,A,D,C,B,B,B,F,B,C,C,D,B,B
201801057582.0,E,C,A,D,A,C,C,A,B,A,C,C,D,A,A,B,J,C,B,C,B,A,C,C,C,B,A,D,D,B,B,A,B,B,C,C,B,B,C
201801057695.0,B,C,A,A,C,A,C,C,A,G,C,B,D,B,D,B,H,D,B,B,B,B,A,C,C,A,A,C,C,B,B,A,F,D,C,C,C,C,B
201801057894.0,C,C,D,A,B,A,A,C,D,G,C,A,D,A,B,B,D,D,B,A,B,B,C,D,D,B,A,C,C,A,A,B,B,D,C,C,D,D,B
201801057928.0,E,A,B,B,A,B,C,C,C,B,C,C,D,A,B,B,J,C,D,B,B,A,A,D,B,A,A,D,C,D,B,A,F,C,B,C,C,B,A
201801057976.0,D,D,B,B,C,A,C,B,D,C,C,A,B,C,B,A,J,B,A,B,C,C,B,A,D,B,B,A,A,B,E,C,B,D,D,C,C,D,B
201801058036.0,A,D,B,A,C,B,C,B,D,G,A,A,B,D,B,A,J,B,A,B,D,C,A,B,C,A,C,A,B,A,E,C,F,C,D,C,B,C,B
201801058156.0,C,A,A,D,A,B,B,C,C,A,B,B,C,A,C,A,J,A,C,B,B,C,A,C,C,A,B,B,C,D,B,B,E,B,A,C,B,A,B
201801058202.0,B,D,B,D,C,A,A,C,D,B,A,A,B,B,B,C,J,D,C,A,C,C,B,B,D,B,A,A,B,A,E,C,B,A,D,C,A,D,B
201801058449.0,D,B,A,A,C,B,B,C,D,B,A,B,D,C,D,A,J,D,B,B,A,C,A,C,C,A,B,A,B,D,E,D,F,C,D,C,C,C,B
201801058496.0,E,C,B,A,B,A,B,C,D,H,C,B,D,B,B,A,D,A,B,A,A,C,A,C,C,B,A,B,B,B,A,B,F,D,C,C,C,D,B
201801058545.0,D,B,A,C,A,B,B,C,D,A,A,B,C,B,B,B,J,B,A,B,A,B,A,D,D,A,A,C,C,A,B,B,D,D,D,C,D,D,B
201801058620.0,A,D,A,D,C,B,D,C,D,F,A,B,C,D,D,A,H,A,C,C,A,C,B,B,D,B,D,A,A,D,E,D,B,C,A,C,B,C,C
201801058653.0,D,C,A,C,D,A,C,A,D,G,C,A,D,A,B,A,J,D,B,B,B,A,C,D,C,A,B,C,C,C,C,A,G,D,C,C,C,C,C
201801058794.0,E,C,A,D,D,B,B,C,D,A,C,C,D,A,C,B,H,C,A,C,B,A,A,D,D,A,A,C,C,A,B,A,G,C,C,C,D,B,B
201801058893.0,D,A,B,D,B,B,B,C,C,I,A,B,C,B,A,B,H,B,A,B,A,B,A,B,C,A,A,B,C,A,B,B,E,D,E,C,A,D,B
201801059020.0,A,A,B,A,C,B,A,C,D,E,A,B,D,A,D,B,K,A,A,B,A,C,A,C,C,A,A,B,C,A,C,A,D,D,A,C,D,C,A
201801059126.0,E,C,A,D,A,A,D,C,C,H,C,B,A,A,D,B,J,D,B,B,B,A,A,D,B,A,A,D,B,B,B,A,B,D,E,C,D,D,A
201801059293.0,E,A,A,B,A,B,D,C,D,H,B,B,C,A,A,B,J,C,D,B,A,A,A,D,B,A,A,C,C,D,E,B,F,D,B,C,C,D,A
201801059362.0,B,C,C,D,A,B,B,C,C,G,C,B,C,A,A,B,K,C,A,B,B,C,A,C,C,A,A,C,D,C,C,A,G,B,C,C,C,D,C
201801059412.0,E,A,A,D,A,B,C,C,D,D,C,B,D,A,D,B,E,D,B,B,B,B,A,D,C,A,A,D,C,A,E,A,G,D,B,D,D,C,B
201801059478.0,C,C,A,D,A,B,C,A,D,F,C,B,D,A,C,B,H,A,D,B,B,A,C,D,C,B,A,C,D,B,E,A,A,C,C,D,C,B,B
201801059544.0,D,B,D,D,A,B,B,C,D,G,B,A,A,C,D,A,J,D,A,A,A,B,A,A,D,A,B,B,C,C,B,B,G,A,C,D,C,C,A
201801059595.0,A,D,B,B,C,B,A,A,D,H,A,B,D,B,D,A,J,A,B,B,D,C,A,B,D,A,A,B,B,B,E,B,A,B,C,D,C,C,B
201801059766.0,E,B,A,B,A,B,D,C,D,C,C,C,D,B,A,B,J,A,C,B,B,A,A,D,C,A,B,C,C,C,B,B,F,C,B,D,B,C,A
201801059817.0,C,A,B,A,A,A,A,B,B,F,B,C,C,A,A,A,H,C,D,A,A,B,B,A,B,B,D,B,A,B,C,B,G,D,C,D,B,D,B
201801059880.0,E,C,C,A,A,C,C,C,C,D,B,B,D,A,A,B,J,A,A,C,A,A,A,C,D,A,A,C,B,B,B,B,G,C,B,D,B,D,C
201801060183.0,A,C,A,D,A,A,C,C,B,F,B,C,B,C,A,B,J,C,A,B,B,B,A,B,C,A,A,C,C,A,B,C,G,C,C,D,D,B,A
201801060363.0,E,C,C,C,A,B,B,A,D,D,C,C,D,A,A,B,H,C,C,C,B,A,C,D,A,A,A,C,C,D,E,A,G,B,E,D,D,B,B
201801060511.0,A,C,B,C,D,C,A,A,D,I,C,B,D,A,C,A,H,C,C,C,D,A,C,B,B,B,D,A,D,B,E,B,D,C,A,B,D,B,A
201801060760.0,E,C,A,D,B,B,B,A,A,I,C,C,D,A,A,B,H,C,C,B,B,A,C,C,C,A,D,C,D,B,E,A,G,B,E,B,C,D,C
201801060802.0,E,C,A,C,A,B,A,A,C,G,C,C,D,A,B,B,H,C,C,B,A,A,C,D,D,B,A,C,C,D,D,B,D,B,E,B,C,D,C
201801060810.0,C,A,B,A,A,B,C,A,B,C,C,C,D,B,D,B,E,B,C,B,B,A,A,D,A,B,A,D,B,A,E,A,F,B,B,B,C,C,B
201801060845.0,E,C,A,C,B,C,B,A,A,F,C,B,D,A,B,B,H,A,C,C,B,A,C,D,B,A,A,B,B,C,E,A,B,B,B,B,B,D,B
201801060898.0,A,D,D,B,C,B,C,C,D,H,B,C,D,B,D,A,K,C,B,B,C,D,A,A,D,B,A,A,B,B,E,A,D,D,C,B,B,C,A
201801060960.0,E,C,A,A,A,B,C,C,C,B,C,B,A,A,B,B,A,C,D,B,B,A,A,D,B,A,A,C,C,D,E,A,F,B,E,B,C,D,C
201801061021.0,B,C,A,C,B,B,B,A,D,F,C,A,C,C,C,B,I,C,D,B,D,C,A,B,C,A,B,B,D,D,D,A,B,C,C,B,B,A,C
201801061134.0,E,B,A,A,A,B,C,A,C,C,C,B,C,A,B,B,K,C,C,B,B,A,A,C,B,B,A,C,C,A,E,A,F,B,B,B,C,C,A
201801061142.0,A,B,B,A,C,B,A,C,D,G,A,A,C,C,B,A,K,D,D,B,D,C,A,A,B,B,A,A,C,D,E,B,G,D,A,B,B,D,B
201801061168.0,E,C,A,C,D,B,A,A,B,C,C,D,D,A,A,B,B,C,C,B,B,A,C,D,A,B,B,B,D,A,E,A,G,B,B,B,B,C,C
201801061322.0,E,C,A,D,A,B,C,A,D,H,C,C,D,A,B,B,H,C,C,B,A,A,C,B,C,A,A,C,B,A,E,B,B,B,E,B,D,D,B
201801061516.0,A,C,B,B,B,A,B,B,D,B,C,A,C,A,A,A,D,D,B,A,A,D,C,C,C,A,A,C,C,B,A,A,B,A,B,B,C,D,B
201801061633.0,D,A,B,D,A,A,C,C,D,A,C,A,A,A,D,B,J,B,B,B,A,B,A,C,B,A,A,C,C,A,B,B,G,C,C,B,D,D,A
201801061713.0,D,A,A,B,C,A,C,B,D,F,C,B,D,B,C,A,E,A,A,A,C,D,C,B,D,B,A,A,B,B,E,C,B,A,A,B,C,A,B
201801061714.0,E,C,C,D,B,B,A,A,A,G,C,D,C,A,A,B,G,C,B,B,B,A,C,C,C,A,A,C,C,D,A,A,E,B,B,B,C,D,C
201801061838.0,B,D,D,B,C,B,C,B,D,H,A,A,B,C,D,A,I,A,A,B,D,D,B,D,D,B,A,A,A,B,E,A,G,A,A,B,B,C,A
201801061958.0,A,D,B,B,D,B,C,C,D,E,A,A,A,B,D,A,H,C,D,B,C,A,A,B,D,B,B,A,B,C,E,C,A,C,A,B,A,C,A
201801061985.0,D,B,B,A,C,B,B,C,D,G,A,A,B,D,A,A,J,D,B,B,D,C,B,A,C,B,C,A,B,A,E,C,G,A,A,B,A,B,B
201801062015.0,B,D,A,A,C,A,C,C,D,G,A,A,D,A,B,A,K,C,D,A,D,D,A,D,D,B,A,C,B,D,E,B,B,D,C,B,C,D,C
201801062280.0,B,D,D,A,C,C,C,C,D,H,C,A,D,A,D,B,J,C,B,C,D,D,B,B,C,A,B,A,B,A,E,A,D,C,C,B,A,D,A
201801062297.0,A,D,B,D,C,B,C,C,D,H,A,A,A,A,B,C,J,A,D,B,D,C,B,B,D,B,C,A,B,C,E,D,D,D,A,B,A,C,B
201801062327.0,A,C,A,D,B,B,A,A,D,B,C,C,D,A,C,B,J,A,D,B,B,A,C,D,C,B,B,C,C,B,E,A,G,C,B,B,C,B,B
201801062333.0,D,B,D,B,C,B,C,A,D,G,B,A,D,A,D,A,J,C,B,B,A,D,A,C,D,A,A,A,B,C,E,B,D,A,C,B,C,C,B
201801062381.0,C,A,A,D,B,C,A,A,B,E,C,C,C,B,A,B,H,C,C,C,D,B,C,C,B,A,B,C,B,A,E,B,D,B,C,B,B,D,B
201801062420.0,B,C,B,D,C,B,C,C,D,E,C,B,D,B,A,B,K,A,B,B,A,C,A,B,C,A,A,C,C,B,E,B,G,C,C,B,C,B,B
201801062435.0,C,B,B,A,D,B,D,C,D,D,A,B,C,B,B,B,H,C,B,B,A,C,A,B,C,A,B,B,B,C,B,C,D,D,C,B,B,B,A
201801062476.0,C,A,A,C,A,B,B,C,C,I,C,B,D,B,A,A,K,A,B,B,D,B,A,D,D,B,B,C,B,C,E,A,G,C,B,B,B,B,C
201801062596.0,B,B,B,B,B,A,A,C,C,G,A,A,C,C,B,C,H,D,B,B,C,C,A,C,C,A,B,C,B,D,E,C,A,D,A,B,C,C,B
201801062729.0,B,D,A,A,A,B,C,C,D,G,A,A,B,B,A,A,K,B,B,B,D,C,A,B,C,A,B,C,B,A,E,B,A,D,C,C,C,B,B
201801062889.0,E,B,A,A,A,C,A,C,D,H,C,C,D,A,B,B,B,A,C,C,B,A,A,D,C,B,A,B,A,D,E,B,B,B,B,C,D,C,B
201801062899.0,E,C,C,A,A,B,A,A,C,D,C,B,C,A,B,B,K,B,D,B,B,A,A,C,D,A,A,C,B,A,E,A,F,D,B,C,B,C,B
201801062924.0,E,C,C,D,A,C,A,A,A,D,C,C,D,A,A,B,H,C,C,C,B,A,C,D,A,A,A,C,B,C,E,A,B,B,E,C,C,D,B
201801062946.0,E,D,C,A,C,B,A,A,D,F,C,B,A,A,B,A,J,C,C,B,D,B,A,B,C,A,B,C,C,D,E,B,B,D,C,C,D,C,C
201801062978.0,E,C,A,D,A,B,C,C,D,G,C,C,D,A,B,B,B,C,C,B,B,A,A,D,B,B,A,D,C,C,E,A,G,C,B,C,D,D,B
201801063036.0,B,B,B,D,C,A,B,C,D,G,A,A,B,D,B,A,J,A,B,A,C,C,B,B,D,B,C,A,A,C,D,C,A,B,A,C,B,D,B
201801063118.0,D,D,D,C,C,B,C,C,D,A,A,A,B,C,A,A,J,B,A,B,D,D,A,A,C,A,B,A,B,D,E,C,B,A,D,B,C,B,A
201801063203.0,A,D,D,A,D,C,B,C,D,B,A,B,A,B,B,A,J,C,C,C,C,B,B,A,D,B,B,A,A,B,E,C,F,B,C,C,A,D,B
201801063213.0,E,C,C,A,A,B,A,A,A,E,C,D,D,A,B,B,A,C,C,C,B,A,C,D,A,A,A,C,D,C,E,A,F,B,E,C,B,D,B
201801063283.0,A,D,B,A,C,C,C,B,D,C,C,A,B,D,B,C,J,A,B,C,D,C,C,A,D,B,C,A,A,A,E,C,B,C,A,C,B,C,B
201801063469.0,A,D,B,A,B,A,C,C,B,C,A,B,C,B,D,A,K,B,D,C,D,C,A,C,C,B,A,B,B,A,E,B,B,D,C,C,C,C,B
201801063491.0,D,D,D,B,C,B,C,C,D,F,C,A,D,D,D,C,H,D,A,B,C,C,C,A,D,B,D,A,A,B,E,C,B,A,A,C,A,D,B
201801063504.0,A,C,A,D,D,C,A,A,C,E,C,B,D,B,C,B,H,C,C,C,B,A,C,B,B,A,B,A,C,D,E,B,G,B,C,C,D,C,A
201801063534.0,E,C,A,C,B,C,A,A,D,D,C,B,D,A,B,B,H,A,C,C,B,A,A,D,C,B,A,C,B,A,E,A,B,C,B,C,C,D,B
201801063677.0,D,D,D,C,C,B,C,C,D,D,A,A,B,D,B,A,J,D,B,B,C,B,B,A,D,A,D,A,A,A,E,D,B,D,D,C,B,D,B
201801063689.0,D,D,A,D,B,B,B,A,C,B,C,B,C,A,D,A,J,B,D,B,A,B,C,C,C,A,C,B,C,B,E,A,B,B,C,C,C,D,C
201801063894.0,D,C,D,A,C,A,C,A,D,D,C,A,B,C,C,B,L,D,B,C,C,C,C,B,C,A,B,B,C,B,E,A,G,A,C,C,C,A,C
201801064067.0,C,C,C,D,D,B,A,A,D,H,C,B,C,A,A,B,J,D,B,B,B,C,C,D,C,A,A,D,B,B,B,A,D,B,C,C,C,D,B
201801064096.0,D,B,A,C,C,A,C,C,D,B,A,A,C,C,B,C,J,B,D,A,C,D,B,A,C,A,B,A,B,A,E,B,B,A,A,C,B,D,B
201801064151.0,A,D,A,A,C,B,C,C,D,F,A,A,A,B,B,A,J,B,B,C,D,B,A,B,C,A,B,A,B,A,E,C,G,D,C,C,B,D,B
201801064209.0,C,A,A,A,A,B,C,A,C,C,C,B,D,A,B,B,J,C,C,C,B,A,A,D,A,A,A,D,C,B,E,A,B,A,B,C,D,D,B
201801064540.0,C,B,A,B,C,B,C,C,C,C,C,B,C,B,D,B,K,A,B,B,D,C,A,C,D,A,A,A,B,C,E,B,B,B,C,C,B,C,A
201801064718.0,A,C,A,D,A,A,C,C,D,B,C,A,D,A,B,B,J,B,A,A,B,A,A,B,B,B,A,C,C,B,B,A,D,B,C,C,D,C,B
201801064853.0,D,D,C,A,B,A,C,C,D,G,C,B,C,B,B,A,J,A,A,B,C,B,C,B,B,B,A,A,B,B,E,B,B,D,A,C,C,D,B
201801064922.0,E,C,A,D,B,C,B,A,D,H,C,B,D,A,A,B,H,A,C,C,B,A,C,A,B,A,B,A,C,A,E,A,B,B,C,C,D,D,B
201801064923.0,D,D,B,A,C,B,D,C,D,G,C,A,C,C,D,B,J,D,B,B,A,C,B,B,C,A,A,A,B,D,E,B,B,C,D,C,C,C,C
201801065024.0,A,A,A,D,B,B,A,C,D,G,C,A,C,B,B,B,J,B,D,C,A,C,C,C,C,A,B,B,B,A,E,B,G,D,C,C,B,D,B
201801065102.0,A,C,A,C,A,B,C,C,D,G,C,C,C,B,B,A,J,B,B,B,D,A,B,D,D,A,A,D,B,D,E,B,B,A,C,C,C,D,B
201801065189.0,B,B,D,C,D,B,B,C,D,G,A,A,A,C,A,A,J,D,B,B,C,C,B,A,B,A,D,A,B,D,E,D,A,A,A,C,A,B,C
201801065451.0,E,C,B,B,D,A,B,A,D,I,B,A,C,B,C,B,J,C,A,A,D,D,A,A,D,A,A,B,A,B,E,A,G,B,A,A,D,A,A
201801065487.0,B,D,B,B,D,B,C,A,D,B,B,A,B,D,B,C,K,B,A,B,C,C,B,A,D,A,B,A,B,B,E,C,D,D,A,A,A,D,B
201801065510.0,E,A,A,D,B,C,B,C,B,F,C,C,C,A,B,B,H,A,C,C,B,B,C,C,C,B,A,C,C,D,E,A,B,C,C,A,C,C,B
201801065578.0,D,B,C,D,C,B,B,B,D,E,B,A,C,C,A,B,J,B,A,B,D,C,A,A,C,A,B,B,C,D,E,A,F,C,D,A,C,B,B
201801065587.0,D,D,D,A,C,B,C,B,D,G,C,A,C,A,B,A,H,A,B,B,C,C,B,B,D,B,A,B,B,A,E,B,D,D,A,A,C,C,B
201801065593.0,C,C,A,C,D,C,B,A,C,I,C,C,D,A,A,B,H,C,D,C,B,A,C,B,A,A,B,C,C,B,E,A,A,B,B,A,B,B,A
201801065601.0,A,C,B,B,C,A,B,A,B,H,B,B,C,A,B,A,J,C,A,B,A,C,C,C,C,A,B,C,B,B,E,B,D,C,A,A,C,D,B
201801065890.0,A,B,D,D,C,A,C,B,D,E,A,A,C,C,B,A,J,A,A,A,D,C,A,D,D,B,A,B,A,A,E,B,G,A,A,A,C,D,C
201801066027.0,A,A,B,D,A,A,B,C,D,E,C,B,D,A,D,C,J,C,B,C,C,C,A,B,C,A,A,B,D,A,E,B,A,D,A,A,C,D,B
201801066221.0,A,B,A,D,C,C,B,C,B,F,B,B,B,A,C,A,H,A,C,C,D,C,A,B,C,A,B,B,B,D,E,B,A,C,C,A,C,B,A
201801066251.0,A,A,A,D,C,B,A,C,B,A,A,B,C,B,B,B,J,A,A,B,A,C,B,C,D,B,B,C,B,D,E,B,B,B,C,A,C,D,B
201801066275.0,B,A,B,D,C,B,B,A,A,G,C,B,C,B,B,A,J,D,D,B,D,C,B,A,D,A,A,B,B,D,E,B,G,B,A,C,B,D,C
201801066314.0,B,D,D,A,D,B,B,C,D,F,A,A,D,C,C,A,J,B,A,A,D,C,A,B,C,B,B,A,C,A,E,B,D,A,A,A,A,B,B
201801066472.0,C,C,B,A,A,A,A,B,D,A,C,A,C,A,D,B,J,B,B,B,A,C,A,C,B,A,A,C,A,A,E,A,D,A,A,A,B,C,A
201801066565.0,D,A,A,A,B,B,C,B,D,F,C,B,D,B,B,B,J,A,A,B,A,B,A,D,D,B,A,B,B,A,E,B,B,B,C,A,D,D,B
201801066594.0,D,A,B,A,B,A,C,C,D,G,C,A,B,C,A,A,I,C,B,A,C,C,A,A,D,A,B,A,B,B,E,B,F,C,A,A,B,D,B
201801066673.0,B,A,A,D,D,B,D,C,D,H,A,A,C,B,A,A,J,A,B,B,D,B,A,B,C,B,A,B,B,A,E,B,G,D,B,A,B,D,B
201801066773.0,B,C,B,A,B,B,C,C,D,E,C,A,B,B,B,B,J,A,B,B,D,C,B,D,D,A,A,C,C,A,E,A,D,D,C,A,D,D,B
201801066779.0,E,C,A,C,D,C,A,A,A,B,C,C,D,A,B,B,B,C,C,C,B,A,C,C,B,A,A,B,C,C,E,A,G,B,E,A,D,D,A
201801066858.0,C,A,B,A,A,A,C,C,C,H,B,A,C,B,A,A,H,A,D,A,D,C,B,C,C,A,A,B,C,A,E,B,A,A,C,A,D,B,B
201801066887.0,B,D,B,B,B,B,C,C,B,H,A,B,B,B,D,A,K,D,B,B,D,C,A,B,D,A,A,B,B,C,E,C,B,B,A,A,B,C,B
201801066901.0,A,A,B,D,A,A,A,C,C,A,C,B,B,A,B,B,J,A,B,B,A,D,A,A,C,A,A,D,C,D,E,C,A,C,C,A,A,D,B
201801066924.0,C,A,A,C,D,B,B,A,C,G,C,B,B,C,B,B,J,C,B,B,B,C,B,C,D,A,C,A,B,B,E,A,A,C,E,C,A,D,B
201801066948.0,A,D,D,B,B,B,C,B,D,B,A,A,A,C,D,C,J,B,A,B,C,D,B,A,D,B,D,A,A,B,E,C,G,B,A,A,A,C,B
201801066975.0,B,B,B,D,C,B,C,B,D,H,A,A,B,D,B,A,J,D,D,B,D,D,B,B,C,B,A,B,A,D,E,C,D,C,A,A,C,D,B
201801067037.0,A,B,A,A,B,B,C,C,D,H,C,B,B,A,B,B,A,C,C,B,B,A,A,D,B,B,A,C,B,A,E,A,B,B,B,A,C,D,C
201801067082.0,A,D,A,B,C,A,A,A,B,I,C,B,B,A,C,A,K,B,B,A,A,B,A,B,C,A,A,C,C,D,E,A,G,D,C,A,C,B,B
201801067117.0,A,A,A,D,B,C,A,A,C,A,C,C,C,A,A,B,H,A,D,C,B,B,C,D,B,B,B,C,D,A,A,A,G,D,B,A,D,B,B
201801067209.0,B,D,B,C,B,B,C,C,D,C,A,A,B,D,B,C,J,B,B,B,C,C,A,B,D,B,B,B,B,D,E,D,B,D,A,A,C,C,B
201801067349.0,B,A,A,A,C,B,C,C,D,H,A,A,B,C,B,A,K,B,A,C,D,C,A,C,D,A,B,B,B,B,E,B,G,A,A,A,C,C,B
201801067429.0,E,A,A,A,A,B,A,A,B,C,C,C,D,A,A,B,A,C,C,B,B,A,C,B,B,A,A,B,B,A,A,A,D,B,B,A,C,D,C
201801067511.0,A,A,C,D,B,B,A,A,C,A,B,B,D,A,C,A,H,A,B,B,A,B,C,C,B,A,A,C,D,D,E,A,D,D,E,A,C,A,A
201801067682.0,A,B,D,C,A,C,A,C,D,H,A,B,C,B,A,A,A,C,C,B,C,B,A,A,D,A,B,B,B,C,E,C,B,C,C,A,C,D,B
201801067784.0,A,D,B,A,B,C,C,C,D,C,A,B,B,A,B,C,L,A,C,C,D,B,A,A,C,A,B,A,C,B,E,B,B,C,C,A,B,D,C
201801067788.0,A,B,A,B,B,B,A,B,D,H,C,B,D,A,B,B,J,A,B,B,B,A,C,B,B,A,A,A,B,A,E,A,F,C,C,A,B,C,B
201801067793.0,B,A,C,A,B,A,C,C,C,H,C,C,C,B,A,A,F,A,B,A,D,B,A,C,D,B,B,C,B,A,E,A,G,B,A,A,D,D,B
201801067856.0,E,A,A,D,A,B,A,C,C,H,C,C,D,C,D,B,J,B,D,B,B,B,A,B,D,B,A,C,B,D,E,B,B,B,C,A,C,D,B
201801067990.0,D,D,D,A,C,B,C,B,D,H,A,A,A,B,B,C,J,D,B,B,C,D,A,A,D,B,A,A,B,A,E,B,B,D,A,A,C,C,B
201801068009.0,E,B,C,A,A,C,A,A,D,G,C,C,D,A,B,A,A,C,D,C,B,A,C,D,C,A,B,C,C,D,D,A,G,B,C,A,D,D,B
201801068056.0,E,C,A,C,D,B,A,A,D,A,C,C,D,A,A,B,H,C,C,B,A,A,C,D,C,B,A,C,D,C,E,A,D,C,B,A,C,D,A
201801068101.0,E,C,A,C,D,B,A,A,B,B,C,C,D,A,A,B,B,C,C,B,B,A,C,B,B,B,A,B,C,B,E,A,F,B,E,A,C,C,B
